cte_corr,he_corr,ce_crash,cm_crash
-0.18718285421992345,-0.20743900224308798,0.6404700693564479,0.7535567851118196
-0.18718285421992345,-0.007111216185949274,0.6703111977655974,0.7201641278810551
-0.01947381296041445,0.22994116431299985,0.8061260251457971,0.7236868543351838
-0.01947381296041445,-0.20743900224308798,0.7242867847441541,0.7539795570265865
-0.01947381296041445,-0.007111216185949274,0.7341462441533145,0.7195203622053041
0.1572143724403887,0.18669247393393762,0.7906698972716192,0.724616307325332
0.1572143724403887,-0.1867850402495859,0.6735074931164072,0.6922663694765127
0.1572143724403887,0.009119951455444277,0.7599087243333493,0.7272201638697516
-0.13809509130113806,0.18669247393393762,0.7654764881436407,0.7507965156110599
-0.13809509130113806,-0.1867850402495859,0.5861705839475432,0.717368468146934
-0.13809509130113806,0.009119951455444277,0.7072354859844386,0.7537158972700343
0.00145392512101144,0.18669247393393762,0.8038468011294873,0.7348960799847981
0.00145392512101144,-0.1867850402495859,0.66807303083954,0.7027660103838267
0.00145392512101144,0.009119951455444277,0.7590994010302332,0.7367389864032287
0.1573780965970428,0.17166217340557832,0.8111868718789836,0.7455975523860776
0.1573780965970428,-0.23411443838779436,0.7363947466837057,0.7442952532035528
0.1573780965970428,0.009703455155527353,0.806272196144099,0.7614338527706476
-0.2171333549260777,0.17166217340557832,0.7537671785770491,0.7300063299200885
-0.2171333549260777,-0.23411443838779436,0.5877224423392986,0.7286424347333819
-0.2171333549260777,0.009703455155527353,0.7120366621922972,0.7455183803562904
-0.017438701345647872,0.17166217340557832,0.7916866137384455,0.7303740387103265
-0.017438701345647872,-0.23411443838779436,0.6632670900800918,0.7249522083924912
-0.017438701345647872,0.009703455155527353,0.7638433326506081,0.7437509916377953
0.15332136931344875,0.22893128156306028,0.8188756706273412,0.7033556395841496
0.15332136931344875,-0.25625875815645416,0.7069447752196696,0.7213919143032874
0.15332136931344875,0.06615080594733602,0.7897389660191672,0.7318912838172732
-0.19348170532198425,0.22893128156306028,0.7804951517316376,0.7086576962500547
-0.19348170532198425,-0.25625875815645416,0.5947661693424504,0.7288191218827902
-0.19348170532198425,0.06615080594733602,0.7185437843642256,0.7390282843701518
0.030627188870365574,0.22893128156306028,0.7627905819210615,0.6845864125466778
0.030627188870365574,-0.25625875815645416,0.5968402550796309,0.7036394517212392
0.030627188870365574,0.06615080594733602,0.7037543237059541,0.7133640025723837
0.19837263068816116,0.2007227050776206,0.8250188031459794,0.7227795472146279
0.19837263068816116,-0.2746814424430567,0.7176215812362856,0.7146775198596095
0.19837263068816116,-0.02400611567152787,0.7801924333073272,0.719851054933762
-0.1665146596440961,0.2007227050776206,0.7523766183123846,0.7367089264886083
-0.1665146596440961,-0.2746814424430567,0.5735169683427986,0.7304356542456718
-0.1665146596440961,-0.02400611567152787,0.6766930039662253,0.738732870941083
0.04601444608901175,0.2007227050776206,0.8000039216247763,0.7557043152905331
0.04601444608901175,-0.2746814424430567,0.6596230511274208,0.749190390722976
0.04601444608901175,-0.02400611567152787,0.74079137603257,0.7541426167059735
0.06972052714717535,0.1654620267212126,0.8048006055376938,0.7210925872074279
0.06972052714717535,-0.16412236807116784,0.6948855908137246,0.7248575097255233
0.06972052714717535,-0.03208322796775754,0.7681341934379886,0.7263845159279159
-0.16354491306560562,0.1654620267212126,0.7475785584785274,0.7270258267576901
-0.16354491306560562,-0.16412236807116784,0.6045317736806908,0.7317263706131564
-0.16354491306560562,-0.03208322796775754,0.7010631226847466,0.735316235363086
0.014902945028975123,0.1654620267212126,0.7803828239773554,0.7044521511590979
0.014902945028975123,-0.16412236807116784,0.6613475780688656,0.7087415990212407
0.014902945028975123,-0.03208322796775754,0.7402505804323728,0.7081948057628764
0.18530595660369034,0.205938327885583,0.8194601652955198,0.7159595927881738
0.18530595660369034,-0.17470448593239998,0.7232948061828812,0.7135510101374062
0.18530595660369034,0.011802521842732344,0.7710172154458717,0.7177182310470285
-0.2090074174878689,0.205938327885583,0.7360219775047518,0.7112129599230037
-0.2090074174878689,-0.17470448593239998,0.5649644965421695,0.7100247958208254
-0.2090074174878689,0.011802521842732344,0.646347524390316,0.7121403944360251
-0.011530277985343007,0.205938327885583,0.7796718718825433,0.7328325819697865
-0.011530277985343007,-0.17470448593239998,0.649562319857707,0.7320370199556502
-0.011530277985343007,0.011802521842732344,0.7153260591381512,0.736016470176565
0.161920861471773,0.24217937854341198,0.8582193319140139,0.7711348287087826
0.161920861471773,-0.23002249547351103,0.7692535934934577,0.7712398940567156
0.161920861471773,0.0014278504695904757,0.8082310720490753,0.7574325287492937
-0.1951830546688327,0.24217937854341198,0.7928639630591959,0.7557554325451796
-0.1951830546688327,-0.23002249547351103,0.6543523367772854,0.7574562341012335
-0.1951830546688327,0.0014278504695904757,0.7092675828512994,0.7408113692125691
0.008252091710162225,0.24217937854341198,0.8137181755331514,0.761289430218834
0.008252091710162225,-0.23002249547351103,0.7045593732870866,0.7649892342879743
0.008252091710162225,0.0014278504695904757,0.7450886656590229,0.7457622387044016
0.1507567869293006,0.21457026150576664,0.8215140469919472,0.7196485078697386
0.1507567869293006,-0.22268605873930009,0.6939010761081185,0.7182172373190159
0.1507567869293006,-0.01610170673079191,0.7605556420499529,0.7268044681984664
-0.15627524215785757,0.21457026150576664,0.7665563493930161,0.7337345515950658
-0.15627524215785757,-0.22268605873930009,0.5806489766285332,0.7318200170279341
-0.15627524215785757,-0.01610170673079191,0.6780317065001934,0.7410831877636611
0.018277146217169745,0.21457026150576664,0.8208371867005833,0.7458537143607542
0.018277146217169745,-0.22268605873930009,0.6939603577352147,0.7444862397159431
0.018277146217169745,-0.01610170673079191,0.7608068667835005,0.7558573613469972
0.15716604302712966,0.2273319503073136,0.8550472423836847,0.7494195791843802
0.15716604302712966,-0.23457345374734653,0.7375623416643298,0.7352325888445785
0.15716604302712966,-0.04277538414847479,0.7903763268984956,0.739563353130656
-0.11553919608279843,0.2273319503073136,0.8133299216370575,0.7326187282217588
-0.11553919608279843,-0.23457345374734653,0.6070793974045097,0.7179857434333203
-0.11553919608279843,-0.04277538414847479,0.6967256265118179,0.7224005657197466
0.018833828869129814,0.2273319503073136,0.8131836362704132,0.7420599783622813
0.018833828869129814,-0.23457345374734653,0.6732440532531002,0.7388526506230887
0.018833828869129814,-0.04277538414847479,0.7312666142672823,0.7358326357528217
0.13094394832357797,0.20956606295263466,0.8651259627750918,0.7391170540199361
0.13094394832357797,-0.24944496243776254,0.7336834279794942,0.7347856539206798
0.13094394832357797,-0.03743673303294199,0.8146272059204962,0.7548234905202902
-0.20274739810391354,0.20956606295263466,0.7948755709084896,0.7491722843747094
-0.20274739810391354,-0.24944496243776254,0.5734638104062917,0.7435530238751269
-0.20274739810391354,-0.03743673303294199,0.7178254452528875,0.7644918279690958
-0.01479556483478127,0.20956606295263466,0.7956332437897132,0.7097877889685449
-0.01479556483478127,-0.24944496243776254,0.6006701758130797,0.7043597579852231
-0.01479556483478127,-0.03743673303294199,0.7196466861881918,0.7271996838521501
